TransactionID,Time,Amount,CardholderName,MerchantName,MCC,Location,Device,IPAddress,TransactionSpeed,Fraud
214,2025-01-03 23:35:58,704.2,Kimberly Harper,Carter Ltd,5261,Gouldtown,iOS,178.78.98.144,7.94,0
215,2025-03-03 14:27:54,540.23,Garrett Moore,Lopez-Mclean,5968,Port Ashley,iOS,115.90.249.191,8.67,0
216,2024-08-09 10:52:26,774.52,David Wagner,Anderson PLC,7299,Taylorburgh,Web,203.38.245.113,39.2,0
217,2025-03-13 17:13:41,684.99,Shannon Cook,Davis Group,5968,Cabreraport,Android,202.37.92.188,46.96,0
218,2025-04-26 13:02:27,673.6,Christopher Patel,Stanley Group,7299,Graveshaven,Web,187.228.228.221,9.87,0
219,2024-07-02 02:36:35,148.0,Daniel Rivera,"Hughes, Matthews and Meza",5942,Taraport,Android,121.116.130.18,28.82,0
220,2025-01-03 17:35:35,551.29,Cassidy Smith,Young-Perez,5968,Rayview,Android,115.103.62.23,23.82,0
221,2024-08-18 15:59:35,67.06,Benjamin Larson,Costa PLC,5968,Millermouth,Web,116.54.221.90,31.13,0
222,2024-11-22 06:52:48,457.16,Joe Hill,"Brock, Ramos and Blankenship",5812,New John,Android,175.126.66.99,40.71,0
223,2024-05-03 23:51:42,406.38,Vernon Ward,Mack Ltd,5411,Philipchester,Android,5.224.207.71,17.28,0
224,2024-10-13 18:53:11,86.34,Diane Moore,Welch-Short,5942,Cortezshire,Android,144.85.103.51,2.2,0
225,2024-09-16 07:48:12,64.84,Gary Lee,Lester-Harris,5942,South Taylormouth,iOS,210.41.143.138,10.26,0
226,2024-11-16 04:59:39,485.51,Anthony Hickman,Hoover PLC,5812,South Ashley,iOS,114.57.211.177,29.44,0
227,2024-06-17 18:38:08,387.07,Carolyn Nelson,Torres-Boyd,7299,West Michelle,iOS,117.223.97.0,7.21,0
228,2024-11-19 15:35:36,258.17,Russell Cruz,Khan Group,7299,New Teresa,iOS,191.16.209.9,54.7,0
229,2024-12-26 08:54:02,198.88,Christina Kane,Cook Inc,5261,Angelastad,iOS,93.131.6.60,8.44,0
230,2025-01-16 21:45:09,918.54,Melissa Gill,Dunn Inc,5411,Gordonshire,Web,38.150.199.157,56.79,0
231,2024-11-09 16:06:15,695.92,Regina Smith,"Brown, Obrien and Chan",5942,South Kennethmouth,Web,59.35.11.98,42.71,0
232,2025-03-06 11:46:09,739.12,Jamie Russell,"Bryant, Brown and Kramer",5261,North Albert,POS,165.37.48.35,33.76,0
233,2025-01-08 11:48:55,220.05,Howard Thomas,Perez-Scott,5812,Garciatown,iOS,40.45.51.206,13.07,0
234,2025-02-07 03:56:52,341.04,Katherine Russell,Wolf-Miller,5411,Port Scott,POS,104.106.234.191,50.42,0
235,2024-10-26 17:33:03,843.73,Bill Chaney III,Rojas Ltd,5942,Hunterland,iOS,159.255.208.182,54.63,0
236,2024-12-15 16:41:43,94.19,Deborah Villanueva,Barnes and Sons,5261,Lisaton,iOS,6.175.81.236,27.28,0
237,2025-01-07 18:14:02,721.13,Jeremy Brown,Garcia-Blanchard,5261,Mercadomouth,POS,126.22.103.143,18.61,0
238,2025-01-23 13:47:06,419.59,Brian Morris,"Perez, Hebert and Palmer",5968,Schultzchester,Android,60.69.18.123,24.27,0
239,2024-05-26 14:16:25,939.34,Troy Schneider,Powell and Sons,5968,Jordanmouth,Android,197.201.247.20,28.24,0
240,2025-03-31 09:23:58,986.08,Tim Nelson,Moreno LLC,5968,East Allisonport,iOS,87.38.101.89,0.2,0
241,2024-11-13 02:50:35,3149.23,Sean Lewis,Mullins-Calderon,5942,Maxwellton,Android,57.216.121.136,72.61,1
242,2024-05-19 11:40:16,168.18,Mrs. Danielle Gordon DDS,Hall Group,5968,East Brianhaven,Web,34.253.130.146,14.59,0
243,2024-10-18 07:08:53,889.36,Alicia Johnson,Rodriguez PLC,5942,West Thomas,Android,138.175.51.59,40.36,0
244,2025-02-02 14:27:20,985.51,Lisa Fuentes,"Harper, Nguyen and Thomas",5812,Paulhaven,Web,219.48.89.173,45.45,0
245,2024-07-31 05:26:16,415.37,Christian Hoffman,Davis and Sons,7299,Port Brandonborough,POS,151.198.74.26,51.64,0
246,2025-03-14 03:51:25,446.23,Morgan Chan,"Peters, Carter and Fuller",5968,Fordville,POS,16.196.83.109,14.52,0
247,2024-11-06 07:32:23,136.41,Veronica Adams,Hughes and Sons,5968,Kerrtown,Android,133.10.31.170,1.1,0
248,2025-03-22 00:29:54,52.38,William Foster,"Dunlap, Suarez and Martin",5812,Ramirezbury,Web,131.48.46.153,11.62,0
249,2025-02-03 20:32:00,728.89,Tara Brown,Gamble Ltd,5261,Josephfort,POS,135.75.18.31,39.94,0
250,2024-12-18 23:55:51,181.78,Michele Hopkins,"Davis, Ellison and Gilbert",5261,Jenniferville,Android,128.183.170.183,23.52,0
251,2025-03-20 08:13:45,334.4,Haley Smith,Pope-Willis,5968,West Saraville,Android,183.179.38.69,41.17,0
252,2024-11-14 18:36:53,333.47,Austin Brown,Anderson Ltd,5942,South Erin,Web,126.27.59.39,46.31,0
253,2024-05-25 11:06:57,869.92,Felicia Brooks,Smith-Simpson,7299,Wandatown,POS,113.108.158.154,7.63,0
254,2024-11-13 01:16:24,926.65,Barbara Smith,"Bright, Floyd and Davis",5812,Williamsfort,POS,216.93.55.91,35.8,0
255,2024-05-06 16:17:16,933.91,Joseph Miller,Lynn LLC,5812,North Jamesland,Web,193.72.32.171,6.62,0
256,2025-03-28 15:40:07,218.28,Douglas Carter,Ross Group,5968,Lake Thomas,Android,85.180.193.162,10.71,0
257,2024-10-26 15:10:30,215.04,Robert Arroyo,"Byrd, Boyle and Alvarado",7299,North Toddtown,iOS,163.104.49.166,48.06,0
258,2024-09-01 04:04:12,427.33,Leah Oliver,"Cameron, Weaver and Odom",5942,Haynesborough,POS,129.198.134.18,40.63,0
259,2024-05-16 10:13:24,479.5,Mr. Timothy Fuller II,Cowan LLC,5812,New Kristen,POS,143.190.32.145,2.7,0
260,2025-02-05 08:33:26,247.79,Erin Smith,Terry Group,5942,North Eddie,POS,91.43.167.195,29.76,0
261,2024-05-04 08:12:17,658.73,Jacob Wright MD,"Nguyen, Caldwell and Wilson",5411,New Wesleychester,iOS,167.0.99.18,12.23,0
262,2025-03-14 05:45:32,738.97,Brittney Hardy,"Wilkinson, Foster and Smith",5812,Farmerfort,iOS,48.175.52.119,2.35,0
263,2025-02-24 23:40:53,638.77,Julie Rodriguez,Myers Inc,5812,West Anthony,POS,221.210.145.7,29.4,0
264,2024-08-03 06:21:45,822.5,Amy Rivera,"Marquez, Smith and Rodriguez",5942,West Taylorstad,iOS,203.21.189.251,0.33,0
265,2025-01-07 18:24:51,678.23,Jesse Nunez,"Harrington, Klein and Fernandez",5812,Robertshire,Android,178.111.10.159,57.98,0
266,2024-06-06 14:57:31,2433.88,Susan Smith,Erickson Group,5812,North Cynthiaside,POS,199.117.8.128,67.61,1
267,2025-02-23 21:18:49,343.86,Diana Chang,Thomas-Mcdaniel,5411,Martinberg,iOS,134.209.41.209,7.09,0
268,2025-01-26 17:46:39,75.25,Katie Benitez,"Stone, Rodriguez and Choi",5411,South Brian,POS,190.64.68.129,10.52,0
269,2024-08-04 12:59:46,976.36,Michael Smith,Wong-Thornton,5968,Andersonbury,Web,180.37.52.67,35.16,0
270,2025-03-04 10:06:14,539.71,Dawn Castillo,Campbell-Schroeder,5261,Flynnview,Web,15.131.61.94,14.74,0
271,2025-03-20 00:08:55,828.74,Jacqueline Miller,Wright LLC,7299,Jeffreyburgh,Android,86.103.173.209,25.73,0
272,2025-02-27 08:15:51,158.58,Stephanie Wagner,Cummings-Hickman,5942,Fischertown,Web,44.158.24.174,4.92,0
273,2025-04-28 08:03:43,71.63,Gregory Rodriguez,"Evans, Chan and Little",5812,South Jenna,Web,221.135.206.12,9.46,0
274,2024-09-20 13:02:35,998.55,Richard Wheeler,Hernandez-Marquez,5968,South Ericside,POS,75.43.115.76,42.19,0
275,2024-08-09 16:01:32,482.59,Joshua Hull,Fletcher and Sons,5968,South Adrian,Web,154.60.172.147,25.28,0
276,2025-01-17 08:27:26,113.72,Nathan Jones,"Jenkins, Ford and Jones",5968,East Holly,Web,197.246.255.205,48.2,0
277,2024-08-24 06:32:39,690.96,Scott Humphrey,Scott Inc,5812,East Joshua,POS,195.227.111.193,37.67,0
278,2025-03-24 13:29:39,292.35,Carla Macdonald,Boyd and Sons,5942,Briantown,POS,134.59.109.187,12.08,0
279,2025-02-17 15:55:58,721.49,Dan Guerra,Stone-Tucker,5942,Dillonstad,Web,168.145.46.210,18.44,0
280,2025-01-06 12:45:18,984.63,Dylan Jackson,Perez-George,5942,Powellberg,Android,166.125.248.180,44.49,0
281,2024-09-10 08:04:08,67.68,Peter Taylor,"Mcintosh, Sanders and Howard",5411,Lake Allisonville,POS,179.127.100.46,39.65,0
282,2024-09-04 13:10:05,370.56,Daniel Burgess,Harper-Fields,5261,South Lorifort,Android,184.86.129.42,4.86,0
283,2024-06-29 10:30:25,415.83,Joel Davis,"Vega, Farmer and Cameron",5942,Port Natalieberg,POS,25.179.38.54,22.78,0
284,2024-08-06 23:55:01,334.51,Laura Meadows,Rodriguez PLC,5261,South Vickishire,Web,205.83.45.159,33.53,0
285,2024-12-20 22:34:33,857.05,Kimberly Brown,"Miller, Christian and Matthews",7299,Matthewburgh,Web,130.3.230.32,54.76,0
286,2025-04-03 17:57:56,294.17,Katrina Bowman,"Allen, Robertson and Mitchell",5968,Lake Franciscoside,Web,77.191.92.103,14.17,0
287,2024-11-22 16:07:47,341.68,Morgan Booth,Richards-Adams,5411,East Tylermouth,iOS,187.159.219.14,19.37,0
288,2024-05-21 11:23:42,378.08,Dana Serrano,"Gutierrez, Warren and Sims",7299,Julieville,Web,23.50.230.85,24.19,0
289,2024-11-30 01:57:00,196.05,Bonnie Perry,Soto-Gonzalez,5261,South Michaelfort,POS,131.239.16.67,1.45,0
290,2024-12-04 16:20:31,946.66,Andrea Bryan,Navarro-Gray,5261,Danielside,iOS,189.252.165.39,1.1,0
291,2024-07-06 06:31:19,78.2,Lori Hernandez,"Tyler, Lawrence and West",5812,East Katherine,Web,17.100.11.89,16.77,0
292,2024-08-01 20:26:27,765.43,Janet Lamb,Smith Group,5968,North Josephstad,Android,97.131.151.128,9.06,0
293,2025-01-22 20:10:49,536.01,Melissa Cobb,Calderon Group,5812,Santiagoside,Web,123.171.125.92,5.62,0
294,2024-05-23 14:46:43,481.79,Bobby Day,Ellis Inc,5411,East Karenstad,Web,29.64.2.163,38.91,0
295,2024-10-26 03:42:12,1423.09,Lauren David,Wallace-Andersen,5411,North Crystalberg,POS,108.61.209.246,68.02,1
296,2024-12-10 04:36:25,789.32,Jennifer Montgomery,"Moody, Reid and Allison",5411,Paulside,POS,161.178.245.92,11.49,0
297,2024-06-12 18:40:23,683.94,Christopher Morales,"Roberts, Strong and Smith",5968,Francismouth,iOS,179.184.71.9,49.97,0
298,2024-07-15 21:24:20,172.02,Brandy Pollard,"Simmons, Harper and Johnson",5411,Anthonyland,iOS,153.96.70.122,35.16,0
299,2024-12-11 15:51:32,483.76,Julie Davis,Koch Ltd,5942,Port Kevin,POS,27.48.247.12,6.09,0
300,2024-10-27 16:06:52,517.82,Caroline Hicks,"Sanders, Harper and Rios",5942,Lake Nicholasview,Web,79.226.199.144,38.18,0
301,2025-01-07 04:05:15,918.98,Leonard Jones,"Wood, Griffin and Roberts",5411,Mayotown,iOS,165.237.251.52,11.0,0
302,2024-05-02 08:17:20,561.02,Mitchell Ryan,Baker and Sons,7299,Rosalesmouth,iOS,110.138.11.159,31.54,0
303,2024-06-30 14:01:16,658.42,Jennifer Abbott,Lopez-Allen,5942,East William,iOS,52.130.207.119,50.82,0
304,2025-01-01 12:47:28,725.15,Robert Small,Warner Ltd,5812,Dianetown,iOS,220.210.183.182,32.99,0
305,2025-04-17 22:31:38,983.03,Matthew Shepherd,Mason-Jackson,5261,Watersstad,POS,89.6.28.156,28.69,0
306,2024-11-03 10:35:44,300.34,Erica Taylor,"Boyd, Haynes and Jenkins",5942,Jesusshire,Web,170.220.4.193,57.05,0
307,2024-09-21 16:32:53,579.26,Rodney Curry,Jacobs Group,5261,Barbaraton,POS,194.32.18.22,40.78,0
308,2024-06-13 13:39:31,711.24,James Hernandez,Ray PLC,5942,West Cameronshire,Web,213.73.104.94,43.19,0
309,2024-08-23 01:48:59,570.81,Lee Burns,"Stein, Lee and Edwards",5968,South Vincent,POS,204.73.218.74,8.23,0
310,2025-03-20 04:23:38,761.16,Michael Price,Woodard-Hall,5942,Nicoleburgh,Web,100.44.142.147,21.37,0
311,2025-02-15 19:53:14,858.37,Mrs. Shari Brooks,Gomez-Gonzalez,5968,Lake Katherineview,Web,194.167.119.73,3.56,0
312,2024-09-13 07:24:08,563.04,Ashley Carter,Gonzalez Inc,5942,Bradleyborough,POS,73.149.28.214,24.64,0
313,2024-10-04 00:34:18,197.36,Jay Odonnell,Swanson-Horn,5812,Williamsshire,Web,176.117.28.236,40.8,0
314,2024-07-17 01:29:41,90.85,Cathy Cruz,Munoz PLC,5411,Hopkinshaven,Android,53.152.225.30,53.35,0
315,2024-06-29 02:08:33,393.33,Jasmine Smith,Brown PLC,5968,New Michael,Android,176.224.33.225,32.9,0
316,2024-11-07 09:55:56,882.86,Sandra Harris,"Ramos, Pitts and Brady",5942,New Teresaville,Web,165.204.193.131,59.09,0
317,2024-05-03 05:51:06,699.5,Katherine Holmes,Waters LLC,5812,South Kelly,Android,36.124.121.111,6.86,0
318,2025-04-27 18:32:51,456.86,Michael Black,"Scott, Lane and Lopez",5812,Carlosborough,POS,152.159.196.88,25.61,0
319,2025-03-17 02:02:11,167.72,Robert Combs,Robbins-Simmons,5261,South Kevinberg,Android,98.167.128.8,24.25,0
320,2025-01-06 06:47:21,856.65,Jennifer Schultz,Long Inc,5942,Fernandezborough,Web,37.133.227.172,28.51,0
321,2024-08-20 16:09:47,858.1,Mike Cooper,Hernandez-Wagner,5942,Austinbury,Web,125.69.102.24,21.25,0
322,2024-07-18 00:20:05,369.95,Alice Morgan,"Moran, Hernandez and Wilson",5261,Port Vincent,Web,86.133.155.102,49.26,0
323,2024-10-14 14:05:30,11.27,Kerry Tran,"Jones, Henson and Simpson",5261,East Dillonhaven,iOS,160.182.230.199,10.22,0
324,2025-02-23 08:00:35,185.92,Roger Butler,Sandoval-Hunter,5261,North Stephanie,Android,218.192.122.103,4.45,0
325,2024-10-07 08:10:12,742.63,Amy Hicks,"Reed, Lynch and Hernandez",5812,New Lisa,Web,139.168.148.67,4.19,0
326,2025-03-24 20:35:26,150.22,Carol Gray,Hardin LLC,5942,Port Dana,Web,54.206.227.176,5.79,0
327,2024-12-08 15:03:00,816.83,Adam Velez,"Lawson, Downs and Carter",5968,South Donald,iOS,72.122.44.144,52.93,0
328,2024-10-05 04:16:08,579.74,Kevin Norris,Bridges-Olson,5812,Rodriguezshire,iOS,102.191.200.240,19.31,0
329,2024-10-09 06:47:39,2584.83,Allison Gross,"Salinas, Gomez and Hunter",5942,New Regina,Web,143.214.236.102,69.38,1
330,2024-07-04 08:37:47,256.21,Fernando Lopez,"Garcia, Rodriguez and Chambers",5968,Lake Amy,Web,97.71.6.116,13.34,0
331,2025-04-24 08:21:56,384.64,Alexa Calderon,Taylor Group,5812,South Erica,Android,115.38.72.5,35.81,0
332,2024-08-07 03:17:30,695.78,Kaitlyn Walker,Nelson Inc,5942,East Sergioview,Android,93.234.174.248,9.93,0
333,2024-06-13 20:39:50,578.12,Tina Phillips,Fleming-Barker,5968,West Roger,POS,77.136.242.134,37.61,0
334,2025-04-01 16:33:47,347.9,Laura Collins,"Winters, Krueger and Perez",5261,Watsonchester,iOS,54.45.39.38,58.06,0
335,2024-08-13 20:15:46,486.66,Erica Diaz,Sanders-Murphy,7299,East Nicholasfort,iOS,58.177.193.226,30.74,0
336,2024-08-01 18:15:57,451.9,Tammy Myers,"Baker, Buck and Lee",5942,Lake Anne,POS,10.227.250.129,11.99,0
337,2025-04-16 16:57:53,785.25,Dana Hall,Miranda-Sandoval,5261,Lisabury,iOS,216.34.118.76,58.01,0
338,2025-04-22 01:42:27,880.97,Richard Ward,Aguilar-Young,5942,New Nicholasport,iOS,96.173.68.27,47.48,0
339,2024-08-29 05:59:05,491.33,Joseph Bell,"Robbins, Morales and Martinez",5942,Lake Lindseyfurt,POS,70.131.78.72,16.78,0
340,2024-07-08 23:36:25,471.74,Alicia Collins,"Winters, Rose and Day",5942,Victoriamouth,Web,162.241.122.120,0.87,0
341,2025-03-04 23:34:29,610.44,Patrick Hammond,Green Ltd,7299,West Maryfort,iOS,223.53.101.126,28.08,0
342,2025-01-23 15:42:21,265.74,Jacob Morris,Chang-Bullock,5411,East Tiffanyside,iOS,67.221.121.75,7.15,0
343,2024-05-24 00:05:19,444.66,Brandon Vargas,Wells and Sons,5942,East Lawrenceburgh,POS,53.232.49.172,19.59,0
344,2025-03-15 06:14:24,165.12,Jonathan Hart,"Smith, Mcfarland and Hawkins",7299,Shelleytown,POS,141.69.104.178,14.59,0
345,2024-08-03 20:38:48,943.47,Christine Watts,Cook-Kelley,5411,Lake Julian,POS,184.187.139.106,20.14,0
346,2025-02-23 11:39:18,657.48,Mr. Tyrone Tran,"Williams, Cohen and Blair",7299,Cynthiamouth,POS,82.252.24.254,17.0,0
347,2024-11-10 11:06:05,456.69,Sean Jackson,Odom LLC,5812,Sweeneychester,Web,181.158.99.13,20.42,0
348,2024-08-27 09:07:54,2346.5,Judith Morris,"Morris, Dunn and Payne",5411,East Lori,POS,58.149.139.226,98.15,1
349,2025-03-13 06:21:59,831.56,Danny Lopez,Leonard-Fitzgerald,5812,Grantshire,POS,139.185.97.212,24.73,0
350,2024-11-24 00:11:40,742.5,Trevor Banks,Davis-Munoz,7299,Maldonadoborough,iOS,70.107.91.208,4.3,0
351,2024-09-13 10:26:46,717.74,Christopher Randall,"Romero, Mason and Clark",5942,South Kimberlyshire,POS,210.200.167.117,44.64,0
352,2025-01-14 04:20:53,673.15,Jasmin Crawford,Mejia Group,5812,Christinachester,Web,61.64.151.134,57.06,0
353,2025-02-24 00:09:37,471.68,Brooke Salazar,"Durham, Crawford and Stone",5942,Adamchester,iOS,86.235.73.224,20.62,0
354,2024-08-17 10:18:00,473.71,Scott Mendoza,Matthews-Hayes,5411,Lake Glennbury,Web,186.106.191.176,38.61,0
355,2024-07-09 11:05:53,74.54,Mark Dickson,Wells PLC,5411,Jennifermouth,Web,71.85.42.79,54.64,0
356,2024-12-13 06:52:08,314.46,Matthew Parker,Lewis-White,5411,Zacharyhaven,POS,22.103.83.97,15.08,0
357,2024-10-24 07:50:59,485.95,Natasha Walker,Mitchell-Colon,5942,New Dylan,Web,45.96.231.223,23.25,0
358,2024-06-27 22:59:24,372.32,Roger Gibson,Moore-Smith,5411,East Eric,POS,222.189.174.45,47.91,0
359,2024-06-24 07:03:01,123.21,Renee Ross,"Brooks, Byrd and Ramos",5968,Christinaport,Android,77.164.228.23,13.91,0
360,2024-11-05 18:19:54,879.34,Christina Patterson,Reed-Rasmussen,5968,Sanchezshire,Web,93.10.81.60,20.47,0
361,2024-08-19 23:20:18,502.4,Brittany Bright,Martin-Yates,5942,Bryceberg,Web,81.151.91.245,32.56,0
362,2025-02-08 22:21:32,28.33,Andrew Waters,Williams and Sons,5812,East Adrian,Android,145.255.70.193,21.46,0
363,2025-01-20 12:31:45,415.09,Joshua Scott,"Hess, Robinson and Ray",5411,Taylormouth,POS,103.89.46.229,22.79,0
364,2024-10-21 01:19:29,251.04,Miranda Carter,"Davis, Cooke and Roberts",7299,Haroldfort,Web,147.11.245.82,4.88,0
365,2024-05-04 10:37:05,395.66,Michelle Austin,"Freeman, Green and Riggs",5968,West Carlos,iOS,184.211.57.240,19.61,0
366,2024-09-30 12:16:50,978.25,Carrie Edwards,Hall-Adams,5812,Staffordland,Android,43.3.244.211,25.55,0
367,2025-03-29 23:37:50,69.17,Brandon Deleon,Jones-Martin,5942,Flynnfurt,Web,208.101.134.196,33.12,0
368,2024-12-10 17:24:45,528.18,Monica Murphy,Newton-Merritt,5261,East Michaelborough,POS,99.217.0.251,26.79,0
369,2024-12-31 16:22:14,131.94,Dana Rios,Mendoza-Durham,5261,North Briantown,Web,120.218.198.189,4.84,0
370,2025-02-26 05:44:31,363.87,Phillip Chapman,"Gonzalez, Johnson and Black",7299,Lake Anitamouth,Android,109.39.40.106,2.26,0
371,2025-02-28 02:25:42,77.22,Holly Bradshaw,Ramos and Sons,5942,Jonathanfurt,POS,189.185.37.188,50.42,0
372,2024-10-05 18:35:03,463.61,Kimberly Wright,Aguilar-Baker,7299,Devonside,iOS,172.168.102.35,41.97,0
373,2024-07-01 22:11:19,405.14,Sophia Hernandez,Hill PLC,5968,South Amandafurt,iOS,130.9.149.240,46.21,0
374,2024-07-26 03:49:53,175.39,Tommy Jackson,"Atkins, Garcia and Murphy",5942,East Joshua,POS,153.112.154.64,7.02,0
375,2025-02-16 00:11:10,959.08,Matthew Thomas,Riggs-Perez,5968,East Joshuaborough,iOS,117.49.133.75,32.45,0
376,2025-03-16 17:14:22,286.31,Jessica Williams,Hudson-Lopez,5942,Barnesport,Web,47.54.154.36,10.63,0
377,2025-03-14 09:08:12,500.46,Joel Wilson DDS,Morgan PLC,7299,Jenniferland,iOS,29.162.45.46,32.41,0
378,2024-12-10 00:38:46,971.67,Dr. Eric Flores,Gibbs Inc,7299,Robinburgh,Web,18.114.40.26,13.83,0
379,2024-08-07 20:28:43,367.16,Andrea Larson,"Garcia, Everett and Holmes",5812,North Nancy,POS,195.180.138.119,4.44,0
380,2024-10-15 16:31:06,2063.32,Megan Maxwell,"Dawson, Bryant and Williams",5942,Kathyview,Web,27.125.46.238,90.58,1
381,2024-06-18 23:58:31,18.73,David Garcia,"Ruiz, Lee and Martin",7299,Richardfurt,Android,131.252.143.55,52.48,0
382,2024-09-03 09:05:50,4516.91,Sabrina Hammond,"Cortez, Ware and Matthews",5942,South Corey,iOS,69.56.11.86,105.05,1
383,2024-12-11 07:48:14,322.26,Alicia Duarte,Singh-Francis,7299,Edwardsfort,Web,6.208.84.229,49.27,0
384,2025-01-30 12:48:27,530.1,Stephanie Little,Jones and Sons,7299,Brownmouth,POS,183.180.2.242,39.17,0
385,2024-06-14 22:45:05,922.23,Jaime Miller,Gutierrez-Mckinney,5968,Fergusonmouth,Android,45.30.231.116,48.24,0
386,2024-10-31 06:24:05,482.27,Jason Barrett,"Herring, Allen and Ross",5261,Fordton,Android,198.129.102.54,49.08,0
387,2025-03-06 02:00:29,722.25,Danielle Foster,Mullins Inc,5812,Lake Dawn,Web,66.209.186.88,22.88,0
388,2024-08-20 12:56:29,627.21,Gregory Mcpherson,"Spence, Lynch and Mercado",7299,Smithborough,Web,58.133.58.106,38.12,0
389,2024-08-24 18:20:12,747.0,Amber Cross,"Nelson, Evans and Roach",5411,Port Jillfort,POS,13.43.228.59,55.8,0
390,2024-08-10 22:22:28,298.72,Caitlin Haynes,Stevens-Atkinson,5411,Kennethberg,Web,212.22.183.241,24.94,0
391,2024-12-26 08:30:19,12.64,Brianna Castro,"Floyd, Le and Bell",5261,Lake Adrian,Android,27.79.38.219,46.3,0
392,2024-08-26 19:07:07,140.37,Anna Gregory,Evans PLC,5261,Brownside,POS,18.184.113.91,8.35,0
393,2024-08-29 17:36:05,340.91,Jimmy Trujillo,Garza LLC,5411,Port Emilyburgh,Android,158.229.50.216,27.03,0
394,2024-05-15 19:45:03,368.32,Margaret Stone,Brown-Mccann,5812,Estradashire,Android,173.140.247.91,13.99,0
395,2024-08-19 13:17:43,714.28,Veronica Jennings,"Jones, Davis and Stanton",5261,West Paulport,iOS,115.198.76.135,52.57,0
396,2024-07-31 19:12:19,509.94,Linda Kent,Cordova-Gates,5942,West Shannonfort,POS,12.5.151.136,0.88,0
397,2024-09-01 23:42:22,136.95,Kathleen Boone,Brewer PLC,5968,Kathleenland,Web,106.71.177.39,24.48,0
398,2024-06-07 20:58:24,797.39,Steven Frederick,Miller LLC,5411,East Catherine,iOS,142.54.111.11,13.29,0
399,2024-10-07 18:49:28,432.61,Mark Woods,Evans-Hernandez,5968,Lake Josephview,Android,2.248.84.7,43.36,0
400,2025-03-17 07:43:26,616.26,Brenda Morgan,Rowe PLC,5812,West Nathaniel,iOS,101.250.210.77,35.34,0
401,2024-05-29 09:38:58,279.18,Rodney Davis,Deleon LLC,5411,Kaylaton,iOS,142.94.43.25,15.05,0
402,2024-11-14 11:58:56,421.01,Tyler Hamilton,Cummings-Contreras,5411,North Nicholasland,Web,161.38.255.31,39.13,0
403,2025-04-24 19:56:50,545.78,Stacy Nelson,Donaldson PLC,5261,North Henry,Web,128.195.148.117,35.66,0
404,2025-04-06 05:18:39,822.29,Kyle Henderson,"Oneal, Jackson and Armstrong",7299,Allenshire,Web,76.192.172.34,22.01,0
405,2025-03-10 09:25:22,567.39,Robert Wong,"Gonzalez, Tyler and Bauer",5942,Bryanview,Web,207.99.199.185,24.38,0
406,2024-11-12 20:57:56,998.55,Alan Kim,Harris Group,5812,West Cynthialand,Web,191.245.100.214,15.43,0
407,2024-10-28 16:20:42,843.64,Sandra Navarro,"Jones, Gonzalez and Arnold",5261,Lake John,POS,64.207.20.149,20.96,0
408,2025-01-04 06:25:05,647.25,Peter Mitchell,Dixon-Wilson,5942,East Katelynbury,POS,121.204.37.195,37.71,0
409,2024-06-20 05:36:53,837.97,John Koch,Campbell-Charles,5942,Michaelburgh,Web,115.47.134.44,51.46,0
410,2025-04-16 09:26:35,610.41,Nicholas Moore,Sellers LLC,7299,Benitezland,Android,34.164.91.202,48.18,0
411,2024-08-12 18:01:58,2490.13,Nicholas Taylor,Leon-Cooper,5942,West Eric,iOS,156.117.22.153,65.12,1
412,2024-10-11 11:03:10,371.39,Matthew Wilson,Smith Inc,5812,Donnaburgh,Android,65.107.159.156,27.49,0
413,2025-03-03 09:18:53,587.18,Jasmine David,Boyd LLC,5411,Port Edward,iOS,51.128.39.109,59.69,0
414,2024-09-06 19:40:57,842.84,Andrea Howard,"Mitchell, Powers and Mendoza",5968,Adamland,POS,30.10.33.218,26.61,0
